Position Number,Applicant ID,Applicant Status,Internal/External Applicant,Sex,Disabled,Disab Vet,Race/Ethnicity,Mil Status
19913.0,75945790,Rejected; No Interview,External,Female,,,Asian,Not indicated
19913.0,79554090,Rejected; No Interview,External,Male,,,Asian,Not indicated
19913.0,80233671,Rejected; No Interview,External,Female,,,White,Not a Veteran
19913.0,81802672,Rejected; No Interview,External,Female,,,White,Not indicated
19913.0,83170385,Rejected; Interview,External,Female,,,White,Not indicated
19913.0,87383918,Rejected; No Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
19913.0,88484904,Rejected; Interview,External,Female,N,N,White,Not a Veteran
19913.0,94521574,Rejected; No Interview,External,Female,,,Asian,Not indicated
19917.0,13119865,Rejected; No Interview,External,Female,Y,,White,Not a Veteran
19917.0,14437827,Rejected; No Interview,External,Female,,,White,Not indicated
19917.0,15823993,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19917.0,16848454,Rejected; No Interview,External,Female,,,Asian,Not indicated
19917.0,24094113,Hired,External,Female,N,N,White,Not a Veteran
19917.0,28974739,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
19917.0,35426013,Rejected; Interview,External,Female,Y,N,Black/African American,Not a Veteran
19917.0,42513461,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
19917.0,49659643,Rejected; Min Qualifications Not Met,External,Male,N,N,White,Not a Veteran
19917.0,55197877,Rejected; No Interview,External,Female,,,Asian,Not indicated
19917.0,59663517,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
19917.0,65331254,Rejected; Min Qualifications Not Met,External,Female,,,White,No Military Service
19917.0,66223265,Rejected; No Interview,External,Female,,,White,No Military Service
19917.0,69974204,Rejected; No Interview,External,Female,,,American Indian/Alaska Native,Not indicated
19917.0,72177269,Rejected; Interview,External,Female,N,N,White,Not a Veteran
19917.0,77313869,Rejected; No Interview,External,Female,,,Hispanic/Latino,Not indicated
19917.0,80694386,Rejected; Min Qualifications Not Met,External,Male,,,Hispanic/Latino,No Military Service
19917.0,80783342,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19917.0,93500801,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
19917.0,99704266,Rejected; No Interview,External,Female,,,Hispanic/Latino,Not a Veteran
19929.0,17540103,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
19929.0,20507536,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19929.0,24365476,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
19929.0,28569620,Rejected; No Interview,External,Male,,,White,Not a Veteran
19929.0,46135534,Rejected; No Interview,External,Female,,,White,Not indicated
19929.0,48764549,Rejected; No Interview,External,Male,,,White,Not indicated
19929.0,51531063,Rejected; No Interview,External,Female,,,Asian,Not indicated
19929.0,53033529,Rejected; No Interview,External,Female,Y,,Black/African American,Not indicated
19929.0,64474719,Rejected; No Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
19929.0,66674989,Rejected; No Interview,External,Female,Y,N,Asian,Not indicated
19929.0,74001646,Rejected; No Interview,Internal,Male,,,White,Not indicated
19929.0,74631169,Rejected; Interview,Internal,Female,,,White,Not indicated
19929.0,76676992,Hired,Internal,Female,N,N,White,Not a Veteran
19929.0,78883504,Rejected; No Interview,External,Female,,,Asian,Not indicated
19929.0,79226617,Rejected; No Interview,Internal,Female,Y,N,Black/African American,Not a Veteran
19929.0,87569016,Rejected; No Interview,External,Female,,,Asian,Not indicated
19929.0,88002691,Rejected; Interview,Internal,Female,,,Asian,Not indicated
19929.0,96060271,Rejected; No Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
19934.0,24365524,Rejected; No Interview,External,Male,Y,,White,Not indicated
19934.0,30593379,Rejected; Min Qualifications Not Met,External,Female,,,White,Not indicated
19934.0,31603376,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
19934.0,34465554,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19934.0,36545306,Rejected; Interview,External,Female,Y,N,White,Not a Veteran
19934.0,39809801,Rejected; Interview,External,Male,,,Asian,Not indicated
19934.0,43188890,Hired,External,Male,N,N,White,Not a Veteran
19934.0,47611816,Rejected; No Interview,External,Male,,,White,Not a Veteran
19934.0,54860730,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
19934.0,70654489,Rejected; Min Qualifications Not Met,External,Male,,,Asian,Not indicated
19934.0,75558794,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19935.0,28538737,Rejected; Interview,Internal,Female,N,N,Asian,Not a Veteran
19935.0,29515275,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19935.0,41986565,Rejected; No Interview,External,Female,Y,N,Not Applicable,Not a Veteran
19935.0,50757242,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19935.0,59422657,Rejected; Min Qualifications Not Met,External,Female,N,N,White,Not a Veteran
19935.0,59560501,Rejected; No Interview,External,Female,,,White,Not indicated
19935.0,64909503,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
19935.0,70751005,Hired,Internal,Male,,,White,Not indicated
19935.0,76193216,Rejected; Interview,Internal,Male,,,White,Not indicated
19935.0,77278905,Rejected; No Interview,External,Male,,,White,Not indicated
19935.0,87166857,Rejected; No Interview,Internal,Female,N,N,Hispanic/Latino,Not a Veteran
19935.0,87786820,Rejected; No Interview,External,Female,,,White,Not indicated
19935.0,88352499,Rejected; No Interview,Internal,Male,N,N,Asian,Not a Veteran
19935.0,95875886,Rejected; No Interview,External,Male,,,White,Not indicated
19960.0,16076030,Rejected; No Interview,External,Female,N,N,White,Not indicated
19960.0,20184285,Hired,External,Female,N,N,White,Not a Veteran
19960.0,24901611,Rejected; No Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
19960.0,31073742,Rejected; Interview,External,Female,Y,,White,Not indicated
19960.0,40757980,Rejected; Interview,External,Female,,,Hispanic/Latino,Not indicated
19960.0,47314540,Rejected; No Interview,External,Female,Y,,Asian,Not indicated
19960.0,57328019,Rejected; No Interview,External,Female,,,White,Not indicated
19960.0,76524536,Rejected; No Interview,External,Male,,,White,Not a Veteran
19960.0,77173377,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
19960.0,84493220,Rejected; No Interview,External,Male,,,White,Not indicated
19960.0,94424675,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
19984.0,10380084,Rejected; Min Qualifications Not Met,External,Female,,,Asian,Not indicated
19984.0,12993196,Rejected; No Interview,External,Female,,,Asian,Not indicated
19984.0,15609483,Rejected; No Interview,External,Female,,,Asian,Not indicated
19984.0,20110268,Rejected; No Interview,Internal,Male,N,N,Asian,Not a Veteran
19984.0,27592399,Rejected; No Interview,Internal,Female,N,N,White,Not a Veteran
19984.0,28943298,Rejected; No Interview,External,Male,,,Hispanic/Latino,Not indicated
19984.0,31252172,Rejected; No Interview,External,Female,,,White,Not a Veteran
19984.0,38671973,Rejected; Interview,Internal,Male,,,White,Not indicated
19984.0,39929028,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
19984.0,45500778,Hired,Internal,Female,N,N,Asian,Not a Veteran
19984.0,49926410,Rejected; No Interview,External,Female,,,Hispanic/Latino,Not indicated
19984.0,53076202,Rejected; No Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
19984.0,55834298,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19984.0,56935327,Rejected; No Interview,External,Female,,,White,Not a Veteran
19984.0,58905768,Rejected; Interview,Internal,Male,Y,,White,Not indicated
19984.0,79870486,Rejected; No Interview,External,Female,,,Hispanic/Latino,Not indicated
19984.0,80835670,Rejected; No Interview,External,Female,,,Asian,Not indicated
19984.0,86477970,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19989.0,12380101,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
19989.0,13458360,Rejected; No Interview,External,Female,,,White,Not a Veteran
19989.0,15849824,Rejected; No Interview,External,Female,N,N,White,Not indicated
19989.0,17953091,Rejected; Min Qualifications Not Met,External,Female,Y,,Asian,Not indicated
19989.0,36727590,Rejected; No Interview,External,Male,,,White,Not indicated
19989.0,41548660,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
19989.0,43732634,Rejected; No Interview,External,Female,Y,,White,Not indicated
19989.0,58356928,Rejected; No Interview,External,Female,Y,,Asian,Not indicated
19989.0,61344608,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
19989.0,71526062,Hired,External,Female,Y,,Hispanic/Latino,Not indicated
19989.0,77821215,Rejected; Interview,External,Male,N,N,Asian,Not a Veteran
19989.0,86908761,Rejected; Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
19989.0,88262300,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
19989.0,94912794,Rejected; Min Qualifications Not Met,External,Male,,,White,Not indicated
20000.0,14959224,Rejected; No Interview,External,Female,,,White,Not indicated
20000.0,28081839,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
20000.0,35721862,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
20000.0,42233014,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20000.0,45273261,Rejected; No Interview,External,Female,,,Asian,Not indicated
20000.0,52354090,Rejected; Interview,External,Female,,,Asian,Not indicated
20000.0,56974587,Rejected; Interview,External,Female,,,Black/African American,Not indicated
20000.0,78512115,Rejected; No Interview,External,Female,Y,N,Asian,Not a Veteran
20000.0,79048688,Rejected; No Interview,External,Female,N,N,White,Not a Protected Veteran
20000.0,81412604,Hired,External,Female,,,Black/African American,Not indicated
20000.0,99200798,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20005.0,10191031,Rejected; Interview,External,Female,,,Asian,Not indicated
20005.0,13470731,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20005.0,16687881,Rejected; No Interview,External,Female,,,White,Not indicated
20005.0,30778380,Rejected; No Interview,External,Male,,,Hispanic/Latino,Not indicated
20005.0,31396854,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
20005.0,35363462,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
20005.0,42726357,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
20005.0,43707588,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20005.0,44464039,Hired,External,Male,N,N,White,Not a Veteran
20005.0,44674430,Rejected; Min Qualifications Not Met,External,Female,N,N,Asian,Not a Veteran
20005.0,45714386,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20005.0,48083811,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20005.0,49975390,Rejected; No Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
20005.0,53245734,Rejected; No Interview,External,Male,Y,,Asian,Not a Protected Veteran
20005.0,63346920,Rejected; No Interview,External,Male,,,White,No Military Service
20005.0,66637813,Rejected; Min Qualifications Not Met,External,Female,,,Asian,Not a Veteran
20005.0,73953522,Rejected; No Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
20005.0,82015994,Rejected; Interview,External,Male,N,N,Black/African American,Not a Veteran
20005.0,86357931,Rejected; No Interview,External,Female,,,Asian,Not indicated
20005.0,87938535,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
20017.0,10485700,Rejected; Interview,External,Male,Y,N,White,Not a Veteran
20017.0,18115407,Rejected; No Interview,External,Female,,,White,Not indicated
20017.0,18998548,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
20017.0,34903368,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
20017.0,44574102,Rejected; Min Qualifications Not Met,External,Female,N,N,Hispanic/Latino,Not a Veteran
20017.0,45539145,Rejected; No Interview,External,Male,N,N,Black/African American,Not a Veteran
20017.0,73630873,Rejected; Interview,External,Female,N,N,American Indian/Alaska Native,Not a Veteran
20017.0,81207262,Rejected; No Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
20017.0,82266661,Rejected; Min Qualifications Not Met,External,Male,,,White,Not a Veteran
20017.0,92930204,Hired,External,Female,N,N,White,Not a Veteran
20017.0,93866206,Rejected; No Interview,External,Male,,,Asian,Not a Veteran
20026.0,15216007,Rejected; No Interview,External,Female,Y,,White,Not indicated
20026.0,17423905,Rejected; Interview,External,Female,N,N,Native Hawaiian/Oth Pac Island,Not a Veteran
20026.0,19877089,Hired,External,Female,,,White,Not a Veteran
20026.0,26781762,Rejected; No Interview,External,Male,Y,N,White,Not indicated
20026.0,31401653,Rejected; Interview,External,Female,,,Hispanic/Latino,Not indicated
20026.0,45220138,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20026.0,63412473,Rejected; No Interview,External,Female,,,White,Not indicated
20026.0,65234318,Rejected; No Interview,External,Female,,,White,Not indicated
20026.0,71493654,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
20026.0,72131890,Rejected; No Interview,External,Male,,,White,Not indicated
20026.0,94628774,Rejected; No Interview,External,Male,,,White,Not indicated
20029.0,15123615,Rejected; No Interview,External,Male,,,White,Not indicated
20029.0,26958848,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
20029.0,29674860,Rejected; No Interview,External,Female,,,White,Not indicated
20029.0,32851107,Rejected; No Interview,External,Female,,,White,Not indicated
20029.0,41068634,Rejected; No Interview,External,Male,,,Black/African American,Not a Veteran
20029.0,41750838,Rejected; No Interview,External,Male,,,Black/African American,Not indicated
20029.0,47429340,Rejected; Interview,External,Male,N,N,White,Not a Veteran
20029.0,57706374,Rejected; No Interview,External,Male,,,Black/African American,Not indicated
20029.0,72674819,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
20029.0,87050307,Hired,External,Male,N,N,White,Not a Veteran
20029.0,96783448,Rejected; Interview,External,Female,,,Asian,Not indicated
20053.0,14460795,Rejected; Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
20053.0,19230594,Rejected; No Interview,External,Male,,,White,Not indicated
20053.0,21902219,Rejected; No Interview,External,Female,,,White,Not indicated
20053.0,23147851,Rejected; No Interview,External,Male,,,White,Not indicated
20053.0,34849090,Rejected; No Interview,External,Female,,,Asian,Not indicated
20053.0,34870073,Rejected; No Interview,External,Male,N,N,Black/African American,Not a Veteran
20053.0,38402173,Rejected; No Interview,External,Female,Y,,American Indian/Alaska Native,Not indicated
20053.0,38738419,Rejected; No Interview,External,Male,,,American Indian/Alaska Native,Not indicated
20053.0,42607063,Rejected; Interview,External,Female,Y,,Asian,Not indicated
20053.0,75641552,Hired,External,Male,,,White,Not indicated
20053.0,84814115,Rejected; No Interview,External,Male,Y,,Asian,Not indicated
20061.0,12953232,Rejected; No Interview,External,Female,,,White,Not indicated
20061.0,40423521,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
20061.0,48229855,Rejected; Interview,Internal,Female,,,White,Not indicated
20061.0,65981940,Rejected; Interview,Internal,Male,,,White,Not indicated
20061.0,66044614,Rejected; No Interview,External,Male,N,N,American Indian/Alaska Native,Not a Veteran
20061.0,69654006,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
